ビデオシリアル番号,AI解析結果,確認者,確認者名,確認日時,承認者,承認者名,承認日時,日付,管轄拠点,拠点名,カメラ名,レビュー件数,タイムスタンプ1,コメント1,レビュー1,レビュー日時1,備考1,タイムスタンプ2,コメント2,レビュー2,レビュー日時2,備考2,タイムスタンプ3,コメント3,レビュー3,レビュー日時3,備考3,タイムスタンプ4,コメント4,レビュー4,レビュー日時4,備考4,タイムスタンプ5,コメント5,レビュー5,レビュー日時5,備考5,タイムスタンプ6,コメント6,レビュー6,レビュー日時6,備考6,タイムスタンプ7,コメント7,レビュー7,レビュー日時7,備考7,タイムスタンプ8,コメント8,レビュー8,レビュー日時8,備考8,タイムスタンプ9,コメント9,レビュー9,レビュー日時9,備考9,タイムスタンプ10,コメント10,レビュー10,レビュー日時10,備考10
1043834,NG,,,,,,,5/18/2026 10:10,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】3F Aブロック_シートシャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043832,NG,,,,,,,5/18/2026 10:10,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】1F Bブロック_シートシャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043828,NG,,,,,,,5/18/2026 10:10,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】5F Bブロック_EV_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043826,NG,,,,,,,5/18/2026 10:10,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】1F Aブロック_シートシャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043820,NG,,,,,,,5/18/2026 10:00,,高崎第３　メディカルロジスティクスセンター,○【高崎第3MLC】第5倉庫1階 出入口,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043817,NG,,,,,,,5/18/2026 10:00,静岡営業所,静岡第１　メディカルロジスティクスセンター（丸総清水内）,〇【丸総清水】バースカメラ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043815,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】2階北1号EV・扉_OWHCNWC0032-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043814,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム07-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043813,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第２　メディカルロジスティクスセンター,○【伊勢崎】南側バースAPI1_OWHISKC0038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043811,NG,,,,,,,5/18/2026 10:00,仙台営業所,仙台第１　メディカルロジスティクスセンター,●【仙台】北棟１F事務所側シャッター,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043809,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム06-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043807,NG,,,,,,,5/18/2026 10:00,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1FC棟プラットフォーム01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043806,NG,,,,,,,5/18/2026 10:00,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】3F Aブロック_シートシャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043805,NG,,,,,,,5/18/2026 10:00,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】4F Eブロック_EV_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043804,NG,,,,,,,5/18/2026 10:00,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_出荷場6-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043798,NG,,,,,,,5/18/2026 10:00,札幌営業所,札幌第２　メディカルロジスティクスセンター,○【旭運輸本社倉庫】4階保管エリア出入口,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043796,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階北2バース_OWHCNWC0027-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043793,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階北1バース_OWHCNWC0026-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043788,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第１　メディカルロジスティクスセンター（分地倉庫）,●【高崎第2】E棟カメラ1-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043787,NG,,,,,,,5/18/2026 10:00,仙台営業所,仙台第１　メディカルロジスティクスセンター,●【仙台】南棟1F高層棚前シャッター,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043783,NG,,,,,,,5/18/2026 10:00,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-6号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043781,NG,,,,,,,5/18/2026 10:00,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-5号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043779,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第１　メディカルロジスティクスセンター（分地倉庫）,●【高崎第2】E扉前-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043778,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第１　メディカルロジスティクスセンター（分地倉庫）,●【高崎第2】D扉前-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043777,NG,,,,,,,5/18/2026 10:00,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】102倉庫-事務所側-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043775,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム02-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043773,NG,,,,,,,5/18/2026 10:00,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-1号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043772,NG,,,,,,,5/18/2026 10:00,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-4号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043770,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム08-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043768,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム01-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043767,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第１　メディカルロジスティクスセンター（分地倉庫）,●【高崎第2】B扉前-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043764,NG,,,,,,,5/18/2026 10:00,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-3号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043762,NG,,,,,,,5/18/2026 10:00,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1FD棟プラットフォーム01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043760,NG,,,,,,,5/18/2026 10:00,関西支店,岡山第１　メディカルロジスティクスセンター（MRC岡山内）,●【中国センター】倉庫内_1F-3-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043755,NG,,,,,,,5/18/2026 10:00,中部支店,名古屋第１　メディカルロジスティクスセンター,●【中部LC】不審者検知カメラ７-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043754,NG,,,,,,,5/18/2026 10:00,中部支店,名古屋第１　メディカルロジスティクスセンター,●【中部LC】不審者検知カメラ６-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043753,NG,,,,,,,5/18/2026 10:00,中部支店,名古屋第１　メディカルロジスティクスセンター,●【中部LC】不審者検知カメラ４-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043749,NG,,,,,,,5/18/2026 10:00,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】北東側プラットフォーム-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043748,NG,,,,,,,5/18/2026 10:00,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】南東側中央プラットフォーム-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043745,NG,,,,,,,5/18/2026 10:00,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】南西側プラットフォーム中央-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043744,NG,,,,,,,5/18/2026 10:00,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】南東側プラットフォーム-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043742,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階南1バース_OWHCNWC0029-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043740,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階バース2_OWHCNWC0028-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043739,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階南EV・扉_OWHCNWC0030-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043738,NG,,,,,,,5/18/2026 10:00,仙台営業所,仙台第１　メディカルロジスティクスセンター,●【仙台】南棟１F東シャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043736,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第１　メディカルロジスティクスセンター,●【東日本LC】 A棟1階カメラ3_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043735,NG,,,,,,,5/18/2026 10:00,北関東営業所,高崎第１　メディカルロジスティクスセンター,●【東日本LC】 A棟1階カメラ2_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043734,NG,,,,,,,5/18/2026 10:00,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階南EV・扉_OWHCNWC0031-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043730,NG,,,,,,,5/18/2026 10:00,中部支店,静岡第２　メディカルロジスティクスセンター（丸総牧之原内）,○【丸総牧之原】4エリア_南出入口-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043728,NG,,,,,,,5/18/2026 10:00,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1F D棟_毒向薬庫,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043726,NG,,,,,,,5/18/2026 10:00,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1F C棟_毒向薬庫,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043721,NG,,,,,,,5/18/2026 10:00,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1F D棟_荷捌き場,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043718,NG,,,,,,,5/18/2026 10:00,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_出荷場3-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043717,NG,,,,,,,5/18/2026 10:00,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_冷所室2-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043711,NG,,,,,,,5/18/2026 10:00,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_入荷場2-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043709,NG,,,,,,,5/18/2026 10:00,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】5F Bブロック_EV_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043707,NG,,,,,,,5/18/2026 10:00,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】4F Bブロック_EV_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043695,NG,,,,,,,5/18/2026 9:50,北関東営業所,高崎第１　メディカルロジスティクスセンター（分地倉庫）,●【高崎第2】D扉前-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043694,NG,,,,,,,5/18/2026 9:50,,高崎第３　メディカルロジスティクスセンター,○【高崎第3MLC】第5倉庫1階 出入口,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043691,NG,,,,,,,5/18/2026 9:50,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】3F Aブロック_シートシャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043686,NG,,,,,,,5/18/2026 9:50,静岡営業所,静岡第１　メディカルロジスティクスセンター（丸総清水内）,〇【丸総清水】バースカメラ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043680,NG,,,,,,,5/18/2026 9:50,札幌営業所,札幌第２　メディカルロジスティクスセンター,○【旭運輸本社倉庫】4階保管エリア出入口,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043677,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階北1バース_OWHCNWC0026-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043676,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階北2バース_OWHCNWC0027-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043675,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】2階北1号EV・扉_OWHCNWC0032-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043669,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム07-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043665,NG,,,,,,,5/18/2026 9:50,仙台営業所,仙台第１　メディカルロジスティクスセンター,●【仙台】北棟１F事務所側シャッター,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043664,NG,,,,,,,5/18/2026 9:50,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-6号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043662,NG,,,,,,,5/18/2026 9:50,仙台営業所,仙台第１　メディカルロジスティクスセンター,●【仙台】南棟1F高層棚前シャッター,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043661,NG,,,,,,,5/18/2026 9:50,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-5号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043657,NG,,,,,,,5/18/2026 9:50,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-1号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043655,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム06-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043654,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム08-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043653,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム03-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043652,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第１　メディカルロジスティクスセンター,●【西日本LC】1Fプラットフォーム05-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043651,NG,,,,,,,5/18/2026 9:50,北関東営業所,高崎第１　メディカルロジスティクスセンター（分地倉庫）,●【高崎第2】B扉前-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043647,NG,,,,,,,5/18/2026 9:50,九州支店,佐賀第１　メディカルロジスティクスセンター,●【九州】92-3号倉庫-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043645,NG,,,,,,,5/18/2026 9:50,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1FD棟プラットフォーム02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043644,NG,,,,,,,5/18/2026 9:50,関東支店,東京第１　メディカルロジスティクスセンター,●【首都圏中央】1FD棟プラットフォーム01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043637,NG,,,,,,,5/18/2026 9:50,中部支店,名古屋第１　メディカルロジスティクスセンター,●【中部LC】不審者検知カメラ２-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043636,NG,,,,,,,5/18/2026 9:50,中部支店,名古屋第１　メディカルロジスティクスセンター,●【中部LC】不審者検知カメラ７-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043629,NG,,,,,,,5/18/2026 9:50,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】南東側中央プラットフォーム-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043627,NG,,,,,,,5/18/2026 9:50,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】南西側プラットフォーム中央-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043626,NG,,,,,,,5/18/2026 9:50,関東支店,東京第３　メディカルロジスティクスセンター,●【首都圏第3】南東側プラットフォーム-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043623,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階南1バース_OWHCNWC0029-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043621,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階南EV・扉_OWHCNWC0030-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043619,NG,,,,,,,5/18/2026 9:50,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階バース2_OWHCNWC0028-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043617,NG,,,,,,,5/18/2026 9:50,北関東営業所,高崎第１　メディカルロジスティクスセンター,●【東日本LC】 A棟1階カメラ3_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043616,NG,,,,,,,5/18/2026 9:50,仙台営業所,仙台第１　メディカルロジスティクスセンター,●【仙台】南棟１F東シャッター_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043600,NG,,,,,,,5/18/2026 9:50,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_出荷場3-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043597,NG,,,,,,,5/18/2026 9:50,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_入荷場3-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043595,NG,,,,,,,5/18/2026 9:50,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_出荷場5-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043594,NG,,,,,,,5/18/2026 9:50,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_冷所室2-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043593,NG,,,,,,,5/18/2026 9:50,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_入荷場2-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043586,NG,,,,,,,5/18/2026 9:50,,大阪第１　メディカルロジスティクスセンター（光陽商事内）,〇【大阪第1MLC】5F Bブロック_出入口_API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043581,NG,,,,,,,5/18/2026 9:40,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_出荷場5-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043579,NG,,,,,,,5/18/2026 9:40,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_冷所室2-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043578,NG,,,,,,,5/18/2026 9:40,関東支店,東京第２　メディカルロジスティクスセンター,●【首都圏第2】1F_入荷場3-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043576,NG,,,,,,,5/18/2026 9:40,静岡営業所,静岡第１　メディカルロジスティクスセンター（丸総清水内）,〇【丸総清水】バースカメラ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043570,NG,,,,,,,5/18/2026 9:40,札幌営業所,札幌第２　メディカルロジスティクスセンター,○【旭運輸本社倉庫】4階保管エリア出入口,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043568,NG,,,,,,,5/18/2026 9:40,関西支店,神戸第２　メディカルロジスティクスセンター（若松梱包内）,○【CPD】1階北1バース_OWHCNWC0026-API,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
